Column1,Column2
0.31230000000000013,0.04919999999999991
0.31330000000000013,0.04899999999999991
0.31280000000000013,0.04839999999999991
0.3115000000000001,0.04849999999999991
0.3109000000000001,0.04849999999999991
0.3091000000000001,0.04879999999999991
0.3068000000000001,0.04869999999999991
0.3056000000000001,0.04769999999999991
0.30530000000000007,0.04749999999999991
0.30490000000000006,0.04739999999999991
0.30430000000000007,0.04789999999999991
0.30330000000000007,0.04689999999999991
0.30300000000000005,0.04719999999999991
0.30280000000000007,0.04649999999999991
0.30240000000000006,0.04609999999999991
0.30180000000000007,0.04599999999999991
0.3012000000000001,0.045899999999999906
0.29980000000000007,0.0457999999999999
0.29800000000000004,0.0459999999999999
0.29780000000000006,0.0458999999999999
0.2961000000000001,0.0464999999999999
0.2950000000000001,0.046599999999999905
0.2936000000000001,0.046299999999999904
0.29330000000000006,0.0457999999999999
0.29290000000000005,0.0451999999999999
0.2916,0.0452999999999999
0.2913,0.0452999999999999
0.2919,0.0456999999999999
0.2918,0.0456999999999999
0.2911,0.0461999999999999
0.29100000000000004,0.0461999999999999
0.29100000000000004,0.0459999999999999
0.2912,0.0463999999999999
0.2918,0.0465999999999999
0.2916,0.0461999999999999
0.2917,0.0461999999999999
0.2903,0.0460999999999999
0.2918,0.045299999999999896
0.2917,0.0450999999999999
0.2914,0.0455999999999999
0.2905,0.0453999999999999
0.29119999999999996,0.045299999999999896
0.29019999999999996,0.0455999999999999
0.28919999999999996,0.0451999999999999
0.28839999999999993,0.0442999999999999
0.2885999999999999,0.044399999999999905
0.28839999999999993,0.0442999999999999
0.28839999999999993,0.043899999999999904
0.2869999999999999,0.04399999999999991
0.2864999999999999,0.04399999999999991
0.28539999999999993,0.043699999999999906
0.28389999999999993,0.043399999999999904
0.2825999999999999,0.042899999999999903
0.28239999999999993,0.0430999999999999
0.2815999999999999,0.0425999999999999
0.2802999999999999,0.0419999999999999
0.27989999999999987,0.042399999999999896
0.27899999999999986,0.042399999999999896
0.27859999999999985,0.0428999999999999
0.27769999999999984,0.0433999999999999
0.27769999999999984,0.043299999999999894
0.27899999999999986,0.04349999999999989
0.2772999999999999,0.04399999999999989
0.27639999999999987,0.04319999999999989
0.27659999999999985,0.042799999999999894
0.27689999999999987,0.04219999999999989
0.2766999999999999,0.04179999999999989
0.2751999999999999,0.041399999999999895
0.2739999999999999,0.040699999999999896
0.2735999999999999,0.040699999999999896
0.2733999999999999,0.040699999999999896
0.2729999999999999,0.0407999999999999
0.2713999999999999,0.0408999999999999
0.27129999999999993,0.0407999999999999
0.2698999999999999,0.0402999999999999
0.2698999999999999,0.0405999999999999
0.26969999999999994,0.0400999999999999
0.26909999999999995,0.0393999999999999
0.26929999999999993,0.0392999999999999
0.26909999999999995,0.0390999999999999
0.26809999999999995,0.038999999999999896
0.2672999999999999,0.03939999999999989
0.2667999999999999,0.039499999999999896
0.26659999999999995,0.038999999999999896
0.26609999999999995,0.0390999999999999
0.26549999999999996,0.0387999999999999
0.2648,0.0385999999999999
0.2648,0.0388999999999999
0.2652,0.0386999999999999
0.265,0.0385999999999999
0.264,0.038499999999999895
0.2625,0.0382999999999999
0.262,0.0375999999999999
0.26180000000000003,0.0373999999999999
0.26110000000000005,0.0368999999999999
0.26010000000000005,0.0373999999999999
0.2584000000000001,0.036599999999999897
0.2573000000000001,0.0370999999999999
